ap_name,switch,port,site
BR-DSC-CBV-PCO-WA037,BR-DSC-CBV-PCO-SW009,GigabitEthernet0/5,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA039,BR-DSC-CBV-PCO-SW010,GigabitEthernet0/4,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA040,BR-DSC-CBV-PCO-SW008,GigabitEthernet1/0/7,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA041,BR-DSC-CBV-PCO-SW008,GigabitEthernet1/0/8,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA043,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/6,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA044,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/4,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA045,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/5,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA046,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/1,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA047,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/3,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA048,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/7,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA049,BR-DSC-CBV-PCO-SW011,GigabitEthernet1/0/8,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CBV-PCO-WA052,BR-DSC-CBV-PCO-SW004,GigabitEthernet1/0/23,LATO-BR-DSC-CBV-PCO-01
BR-DSC-CGE-BAT-WA001,BR-DSC-CGE-BAT-SW001,GigabitEthernet0/12,LATO-BR-DSC-CGE-BAT-01
BR-DSC-CGE-XDO-WA001,BR-DSC-CGE-XDO-SW001,GigabitEthernet1/0/3,LATO-BR-DSC-CGE-XDO-01
BR-DSC-CGE-XDO-WA002,BR-DSC-CGE-XDO-SW001,GigabitEthernet1/0/5,LATO-BR-DSC-CGE-XDO-01
BR-DSC-CJM-DFN-WA001,BR-DSC-CJM-DFN-SW004,GigabitEthernet1/0/22,LATO-BR-DSC-CJM-DFN-01
BR-DSC-CJM-DFN-WA002,BR-DSC-CJM-DFN-SW004,GigabitEthernet1/0/17,LATO-BR-DSC-CJM-DFN-01
BR-DSC-CJM-DFN-WA003,BR-DSC-CJM-DFN-SW004,GigabitEthernet1/0/18,LATO-BR-DSC-CJM-DFN-01
BR-DSC-CJM-DFN-WA004,BR-DSC-CJM-DFN-SW004,GigabitEthernet1/0/20,LATO-BR-DSC-CJM-DFN-01
BR-DSC-CJM-DFN-WA005,BR-DSC-CJM-DFN-SW004,GigabitEthernet1/0/21,LATO-BR-DSC-CJM-DFN-01
BR-DSC-CJM-DFN-WA006,BR-DSC-CJM-DFN-SW004,GigabitEthernet1/0/19,LATO-BR-DSC-CJM-DFN-01
BR-DSC-CJM-LRM-WA001,BR-DSC-CJM-LRM-SW001,GigabitEthernet1/0/24,LATO-BR-DSC-CJM-LRM-01
BR-DSC-CJM-LRM-WA002,BR-DSC-CJM-LRM-SW001,GigabitEthernet1/0/23,LATO-BR-DSC-CJM-LRM-01
BR-DSC-CJM-SJC-WA001,BR-DSC-CJM-SJC-SW008,GigabitEthernet1/0/23,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA002,BR-DSC-CJM-SJC-SW001,GigabitEthernet1/0/8,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA003,BR-DSC-CJM-SJC-SW012,GigabitEthernet1/0/24,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA004,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/5,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA005,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/6,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA006,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/1,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA007,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/2,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA008,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/3,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA009,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/5,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA010,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/4,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA011,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/3,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA012,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/1,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA013,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/2,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA014,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/5,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA015,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/1,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA016,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/3,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA017,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/9,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA018,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/11,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA019,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/4,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA020,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/5,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA021,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/7,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA022,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/6,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA023,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/6,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA024,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/7,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA025,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/2,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA026,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/1,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA027,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/3,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA027,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/3,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA028,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/7,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA029,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/4,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA030,BR-DSC-CJM-SJC-SW010,GigabitEthernet0/8,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA031,BR-DSC-CJM-SJC-SW003,GigabitEthernet1/0/8,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA032,BR-DSC-CJM-SJC-SW009,GigabitEthernet0/8,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA033,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/6,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CJM-SJC-WA034,BR-DSC-CJM-SJC-SW011,GigabitEthernet0/7,LATO-BR-DSC-CJM-SJC-01
BR-DSC-CPQ-BAT-WA001,BR-DSC-CPQ-BAT-SW002,GigabitEthernet0/2,LATO-BR-DSC-CPQ-BAT-01
BR-DSC-CPQ-BAT-WA002,BR-DSC-CPQ-BAT-SW002,GigabitEthernet0/1,LATO-BR-DSC-CPQ-BAT-01
BR-DSC-CPQ-BAT-WA003,BR-DSC-CPQ-BAT-SW002,GigabitEthernet0/3,LATO-BR-DSC-CPQ-BAT-01
BR-DSC-CPQ-COM-WA001,BR-DSC-CPQ-COM-SW001,GigabitEthernet0/10,LATO-BR-DSC-CPQ-COM-01
BR-DSC-CPQ-COM-WA002,BR-DSC-CPQ-COM-SW001,GigabitEthernet0/12,LATO-BR-DSC-CPQ-COM-01
BR-DSC-CPQ-OFC-WA001,BR-DSC-CPQ-OFC-SW002,GigabitEthernet2/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA002,BR-DSC-CPQ-OFC-SW002,GigabitEthernet3/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA003,BR-DSC-CPQ-OFC-SW002,GigabitEthernet4/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA004,BR-DSC-CPQ-OFC-SW002,GigabitEthernet5/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA005,BR-DSC-CPQ-OFC-SW003,GigabitEthernet2/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA006,BR-DSC-CPQ-OFC-SW003,GigabitEthernet3/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA007,BR-DSC-CPQ-OFC-SW003,GigabitEthernet4/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA008,BR-DSC-CPQ-OFC-SW003,GigabitEthernet5/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA009,BR-DSC-CPQ-OFC-SW004,GigabitEthernet2/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA010,BR-DSC-CPQ-OFC-SW004,GigabitEthernet3/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA011,BR-DSC-CPQ-OFC-SW004,GigabitEthernet4/0/24,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-OFC-WA012,BR-DSC-CPQ-OFC-SW004,GigabitEthernet4/0/23,LATO-BR-DSC-CPQ-OFC-01
BR-DSC-CPQ-POL-WA001,BR-DSC-CPQ-POL-SW007,GigabitEthernet1/0/47,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA002,BR-DSC-CPQ-POL-SW004,GigabitEthernet1/0/9,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA003,BR-DSC-CPQ-POL-SW007,GigabitEthernet1/0/13,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA004,BR-DSC-CPQ-POL-SW007,GigabitEthernet1/0/46,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA005,BR-DSC-CPQ-POL-SW007,GigabitEthernet1/0/44,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA006,BR-DSC-CPQ-POL-SW005,GigabitEthernet0/1,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA007,BR-DSC-CPQ-POL-SW003,GigabitEthernet1/0/23,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CPQ-POL-WA008,BR-DSC-CPQ-POL-SW003,GigabitEthernet1/0/35,LATO-BR-DSC-CPQ-POL-01
BR-DSC-CWB-MDZ-WA001,BR-DSC-CWB-MDZ-SW001,GigabitEthernet1/0/23,LATO-BR-DSC-CWB-MDZ-01
BR-DSC-CWB-SZN-WA001,BR-DSC-CWB-SZN-SW003,GigabitEthernet1/0/20,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA002,BR-DSC-CWB-SZN-SW003,GigabitEthernet1/0/21,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA003,BR-DSC-CWB-SZN-SW004,GigabitEthernet1/0/19,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA004,BR-DSC-CWB-SZN-SW004,GigabitEthernet1/0/18,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA005,BR-DSC-CWB-SZN-SW004,GigabitEthernet1/0/21,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA006,BR-DSC-CWB-SZN-SW004,GigabitEthernet1/0/20,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA007,BR-DSC-CWB-SZN-SW003,GigabitEthernet1/0/22,LATO-BR-DSC-CWB-SZN-01
BR-DSC-CWB-SZN-WA008,BR-DSC-CWB-SZN-SW004,GigabitEthernet1/0/22,LATO-BR-DSC-CWB-SZN-01
BR-DSC-DQX-BKM-01-WA001,BR-DSC-DQX-BKM-001-SW003,GigabitEthernet1/0/24,LATO-BR-DSC-DQX-BKM-01
BR-DSC-DQX-BKM-02-WA001,BR-DSC-DQX-BKM-002-SW001,GigabitEthernet1/0/19,LATO-BR-DSC-DQX-BKM-02
BR-DSC-EDA-RKT-WA001,BR-DSC-EDA-RKT-SW002,GigabitEthernet1/0/1,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA002,BR-DSC-EDA-RKT-SW003,GigabitEthernet1/0/12,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA003,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/4,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA004,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/3,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA005,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/1,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA006,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/6,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA007,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/4,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA008,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/3,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA009,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/2,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA010,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/5,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA011,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/6,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA012,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/5,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA013,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/1,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA014,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/2,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA015,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/7,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA016,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/5,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA017,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/8,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA018,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/7,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA019,BR-DSC-EDA-RKT-SW006,GigabitEthernet1/0/7,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA020,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/2,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA021,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/4,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA022,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/1,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA023,BR-DSC-EDA-RKT-SW009,GigabitEthernet1/0/6,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EDA-RKT-WA024,BR-DSC-EDA-RKT-SW007,GigabitEthernet1/0/3,LATO-BR-DSC-EDA-RKT-01
BR-DSC-EXM-ADI2-WA001,BR-DSC-EXM-ADI2-SW004,GigabitEthernet1/0/22,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA002,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/20,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA003,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/16,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA004,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/17,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA005,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/22,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA006,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/18,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA007,BR-DSC-EXM-ADI2-SW004,GigabitEthernet1/0/20,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA008,BR-DSC-EXM-ADI2-SW004,GigabitEthernet1/0/17,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA009,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/19,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA010,BR-DSC-EXM-ADI2-SW004,GigabitEthernet1/0/21,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA011,BR-DSC-EXM-ADI2-SW005,GigabitEthernet1/0/21,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA012,BR-DSC-EXM-ADI2-SW004,GigabitEthernet1/0/19,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI2-WA013,BR-DSC-EXM-ADI2-SW004,GigabitEthernet1/0/18,LATO-BR-DSC-EXM-ADI-02
BR-DSC-EXM-ADI-WA001,BR-DSC-EXM-ADI-SW025,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA002,BR-DSC-EXM-ADI-SW006,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA003,BR-DSC-EXM-ADI-SW006,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA004,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/7,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA005,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/4,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA006,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/5,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA007,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA008,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA009,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA010,BR-DSC-EXM-ADI-SW007,GigabitEthernet1/0/6,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA011,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/8,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA012,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/9,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA013,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA014,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/5,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA015,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA016,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/7,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA017,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/6,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA018,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA019,BR-DSC-EXM-ADI-SW008,GigabitEthernet1/0/4,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA020,BR-DSC-EXM-ADI-SW009,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA021,BR-DSC-EXM-ADI-SW009,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA022,BR-DSC-EXM-ADI-SW009,GigabitEthernet1/0/4,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA023,BR-DSC-EXM-ADI-SW009,GigabitEthernet1/0/6,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA024,BR-DSC-EXM-ADI-SW009,GigabitEthernet1/0/5,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA025,BR-DSC-EXM-ADI-SW009,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA027,BR-DSC-EXM-ADI-SW010,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA028,BR-DSC-EXM-ADI-SW010,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA029,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/9,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA030,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/23,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA031,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/4,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA032,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/5,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA033,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/24,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA034,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/8,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA035,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/7,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA036,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/10,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA037,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/6,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA038,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA039,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA040,BR-DSC-EXM-ADI-SW015,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA041,BR-DSC-EXM-ADI-SW017,GigabitEthernet1/0/16,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA042,BR-DSC-EXM-ADI-SW017,GigabitEthernet1/0/19,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA043,BR-DSC-EXM-ADI-SW016,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA044,BR-DSC-EXM-ADI-SW014,GigabitEthernet1/0/21,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA045,BR-DSC-EXM-ADI-SW017,GigabitEthernet1/0/15,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA046,BR-DSC-EXM-ADI-SW022,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA047,BR-DSC-EXM-ADI-SW017,GigabitEthernet1/0/18,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA048,BR-DSC-EXM-ADI-SW017,GigabitEthernet1/0/17,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA049,BR-DSC-EXM-ADI-SW029,GigabitEthernet1/0/13,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA050,BR-DSC-EXM-ADI-SW033,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA051,BR-DSC-EXM-ADI-SW023,GigabitEthernet1/0/19,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA052,BR-DSC-EXM-ADI-SW023,GigabitEthernet1/0/18,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-ADI-WA053,BR-DSC-EXM-ADI-SW023,GigabitEthernet1/0/17,LATO-BR-DSC-EXM-ADI-01
BR-DSC-EXM-AJI-WA001,BR-DSC-EXM-AJI-SW003,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA002,BR-DSC-EXM-AJI-SW003,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA003,BR-DSC-EXM-AJI-SW003,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA004,BR-DSC-EXM-AJI-SW003,GigabitEthernet1/0/4,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA005,BR-DSC-EXM-AJI-SW004,GigabitEthernet1/0/1,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA006,BR-DSC-EXM-AJI-SW004,GigabitEthernet1/0/2,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA007,BR-DSC-EXM-AJI-SW004,GigabitEthernet1/0/3,LATO-BR-DSC-EXM-AJI-01
BR-DSC-EXM-AJI-WA008,BR-DSC-EXM-AJI-SW004,GigabitEthernet1/0/4,LATO-BR-DSC-EXM-AJI-01
